cell_id,cell
1411,2D2_24
1412,2D2_23
1413,2D2_26
1414,2D2_31
1415,2D2_28
1416,2D2_29
1417,2D2_30
1418,9F4_0
1419,9F4_4
1420,9F4_10
1421,9F4_38
1422,9F4_31
1423,9F4_48
1424,9F4_54
1425,9F4_42
1426,9F4_53
1427,1C2_0
1428,1C2_11
1429,1C2_6
1430,1C2_3
1431,1C2_9
1432,1C2_16
1433,1C2_15
1434,1C2_10
1435,1C2_14
1436,1C2_18
1437,1C2_21
1438,1C2_17
1439,1C2_19
1440,1C2_29
1441,1C2_25
1442,1C2_23
1443,1C2_22
1444,1C2_30
1445,1C2_24
1446,1C2_27
1447,1C2_31
1448,1C2_28
1449,1C2_33
1450,1C2_37
1451,1C2_36
1452,1C2_38
1453,1C2_35
1454,1C2_39
1455,3G3_0
1456,3G3_2
1457,3G3_4
1458,3G3_3
1459,3G3_9
1460,3G3_6
1461,3G3_7
1462,3G3_19
1463,3G3_15
1464,3G3_16
1465,3G3_10
1466,3G3_11
1467,3G3_12
1468,3G3_14
1469,3G3_18
1470,3G3_13
1471,3G3_28
1472,3G3_20
1473,3G3_17
1474,3G3_24
1475,3G3_21
1476,3G3_22
1477,3G3_25
1478,3G3_30
1479,3G3_26
1480,3G3_35
1481,3G3_23
1482,3G3_34
1483,3G3_27
1484,3G3_29
1485,3G3_33
1486,3G3_31
1487,3G3_32
1488,3G3_41
1489,2G2_0
1490,2G2_1
1491,2G2_5
1492,2G2_8
1493,2G2_7
1494,2G2_6
1495,2G2_15
1496,2G2_11
1497,2G2_12
1498,2G2_23
1499,2G2_16
1500,2G2_13
1501,2G2_9
1502,2G2_20
1503,2G2_17
1504,2G2_27
1505,2G2_18
1506,2G2_26
1507,2G2_19
1508,2G2_34
1509,2G2_14
1510,2G2_31
1511,2G2_35
1512,2G2_30
1513,2G2_25
1514,2G2_29
1515,2G2_28
1516,2G2_43
1517,2G2_21
1518,2G2_33
1519,2G2_42
1520,2G2_37
1521,2G2_36
1522,2G2_41
1523,2G2_54
1524,2G2_44
1525,2G2_40
1526,2G2_45
1527,2G2_50
1528,2G2_47
1529,2G2_48
1530,2G2_49
1531,2G2_46
1532,2G2_51
1533,2G2_53
1534,6F7_0
1535,6F7_10
1536,6F7_2
1537,6F7_13
1538,6F7_4
1539,6F7_12
1540,6F7_25
1541,6F7_21
1542,6F7_8
1543,6F7_11
1544,6F7_20
1545,6F7_18
1546,6F7_22
1547,6F7_26
1548,6F7_33
1549,6F7_34
1550,6F7_30
1551,6F7_24
1552,6F7_27
1553,6F7_35
1554,6F7_36
1555,6F7_37
1556,6F7_40
1557,6F7_38
1558,6F7_39
1559,6F7_43
1560,6F7_41
1561,6F7_42
1562,6F7_47
1563,6F7_46
1564,6F7_50
1565,6F7_51
1566,6G6_0
1567,6G6_18
1568,6G6_14
1569,6G6_67
1570,6G6_43
1571,6G6_4
1572,6G6_20
1573,6G6_39
1574,6G6_16
1575,6G6_28
1576,6G6_15
1577,6G6_59
1578,6G6_56
1579,6G6_8
1580,6G6_69
1581,6G6_25
1582,6G6_49
1583,6G6_2
1584,6G6_33
1585,6G6_52
1586,6G6_32
1587,6G6_50
1588,6G6_6
1589,6G6_40
1590,6G6_41
1591,6G6_38
1592,6G6_45
1593,6G6_62
1594,6G6_42
1595,6G6_60
1596,6G6_83
1597,6G6_12
1598,6G6_26
1599,6G6_90
1600,6G6_22
1601,6G6_30
1602,6G6_48
1603,6G6_9
1604,6G6_63
1605,6G6_1
1606,6G6_75
1607,6G6_89
1608,6G6_70
1609,6G6_86
1610,6G6_17
1611,6G6_47
1612,6G6_3
1613,6G6_80
1614,6G6_81
1615,6G6_76
1616,6G6_54
1617,6G6_36
1618,6G6_79
1619,6G6_94
1620,6G6_65
1621,6G6_66
1622,6G6_73
1623,6G6_93
1624,6G6_99
1625,6G6_87
1626,6G6_68
1627,6G6_11
1628,6G6_53
1629,6G6_71
1630,6G6_100
1631,6G6_78
1632,6G6_77
1633,6G6_61
1634,6G6_95
1635,6G6_102
1636,6G6_96
1637,6G6_85
1638,6G6_111
1639,6G6_126
1640,6G6_133
1641,6G6_117
1642,6G6_105
1643,6G6_82
1644,6G6_91
1645,6G6_92
1646,6G6_97
1647,6G6_130
1648,6G6_132
1649,6G6_122
1650,6G6_116
1651,6G6_119
1652,6G6_106
1653,6G6_101
1654,6G6_103
1655,6G6_113
1656,6G6_124
1657,6G6_137
1658,6G6_114
1659,6G6_121
1660,6G6_115
1661,6G6_138
