cell_id,cell
1387,5C4_241
1388,5C4_196
1389,5C4_242
1390,5C4_234
1391,5C4_200
1392,5C4_247
1393,5C4_255
1394,5C4_250
1395,5C4_257
1396,5C4_259
1397,5C4_266
1398,5C4_251
1399,5C4_258
1400,5C4_246
1401,5C4_227
1402,5C4_260
1403,5C4_256
1404,5C4_253
1405,5C4_249
1406,5C4_265
1407,5C4_273
1408,5C4_295
1409,5C4_262
1410,5C4_285
1411,5C4_263
1412,5C4_278
1413,5C4_304
1414,5C4_292
1415,5C4_290
1416,5C4_322
1417,5C4_312
1418,5C4_252
1419,5C4_279
1420,5C4_268
1421,5C4_286
1422,5C4_306
1423,5C4_313
1424,5C4_276
1425,5C4_300
1426,5C4_284
1427,5C4_269
1428,5C4_275
1429,5C4_270
1430,5C4_291
1431,5C4_324
1432,5C4_318
1433,5C4_293
1434,5C4_289
1435,5C4_282
1436,5C4_287
1437,5C4_302
1438,5C4_296
1439,5C4_317
1440,5C4_305
1441,5C4_272
1442,5C4_319
1443,5C4_288
1444,5C4_298
1445,5C4_283
1446,5C4_310
1447,5C4_314
1448,5C4_338
1449,5C4_337
1450,5C4_315
1451,5C4_333
1452,5C4_307
1453,5C4_358
1454,5C4_336
1455,5C4_360
1456,5C4_351
1457,5C4_301
1458,5C4_353
1459,5C4_330
1460,5C4_335
1461,5C4_348
1462,5C4_334
1463,5C4_297
1464,5C4_371
1465,5C4_357
1466,5C4_355
1467,9D5_0
1468,9D5_79
1469,9D5_19
1470,9D5_83
1471,9D5_3
1472,9D5_25
1473,9D5_108
1474,9D5_52
1475,9D5_54
1476,9D5_139
1477,9D5_67
1478,9D5_18
1479,9D5_8
1480,9D5_58
1481,9D5_89
1482,9D5_98
1483,9D5_48
1484,9D5_40
1485,9D5_28
1486,9D5_140
1487,9D5_76
1488,9D5_27
1489,9D5_16
1490,9D5_87
1491,9D5_26
1492,9D5_10
1493,9D5_128
1494,9D5_64
1495,9D5_72
1496,9D5_104
1497,9D5_23
1498,9D5_49
1499,9D5_24
1500,9D5_135
1501,9D5_112
1502,9D5_69
1503,9D5_92
1504,9D5_121
1505,9D5_56
1506,9D5_105
1507,9D5_68
1508,9D5_57
1509,9D5_47
1510,9D5_86
1511,9D5_71
1512,9D5_30
1513,9D5_107
1514,9D5_100
1515,9D5_37
1516,9D5_125
1517,9D5_31
1518,9D5_66
1519,9D5_82
1520,9D5_137
1521,9D5_93
1522,9D5_117
1523,9D5_39
1524,9D5_123
1525,9D5_33
1526,9D5_55
1527,9D5_102
1528,9D5_124
1529,9D5_113
1530,9D5_111
1531,9D5_148
1532,9D5_94
1533,9D5_59
1534,9D5_50
1535,9D5_146
1536,9D5_5
1537,9D5_78
1538,9D5_151
1539,9D5_6
1540,9D5_44
1541,9D5_61
1542,9D5_153
1543,9D5_21
1544,9D5_150
1545,9D5_161
1546,9D5_84
1547,9D5_158
1548,9D5_122
1549,9D5_155
1550,9D5_60
1551,9D5_20
1552,9D5_147
1553,9D5_145
1554,9D5_142
1555,9D5_156
1556,9D5_15
1557,9D5_36
1558,9D5_11
1559,9D5_90
1560,9D5_96
1561,9D5_154
1562,9D5_144
1563,9D5_12
1564,9D5_114
1565,9D5_106
1566,9D5_99
1567,9D5_143
1568,9D5_109
1569,9D5_173
1570,9D5_160
1571,9D5_168
1572,9D5_75
1573,9D5_45
1574,9D5_172
1575,9D5_187
1576,9D5_41
1577,9D5_13
1578,9D5_186
1579,9D5_190
1580,9D5_193
1581,9D5_179
1582,9D5_88
1583,9D5_174
1584,9D5_194
1585,9D5_62
1586,9D5_177
1587,9D5_159
1588,9D5_182
1589,9D5_185
