point_id,cell_id,cell_type
211876,1403,unassigned
211877,1403,unassigned
211878,1403,unassigned
211879,1403,unassigned
211880,1403,unassigned
211881,1403,unassigned
211882,1403,unassigned
211883,1403,unassigned
211884,1403,unassigned
211885,2857,unassigned
211886,1403,unassigned
211887,1403,unassigned
211888,1403,unassigned
211889,1403,unassigned
211890,1403,unassigned
211891,1403,unassigned
211892,1403,unassigned
211893,1403,unassigned
211894,1403,unassigned
211895,1403,unassigned
211896,1403,unassigned
211897,1403,unassigned
211898,1403,unassigned
211899,1403,unassigned
211900,1403,unassigned
211901,1403,unassigned
211902,1403,unassigned
211903,1403,unassigned
211904,1403,unassigned
211905,1403,unassigned
211906,1403,unassigned
211907,1403,unassigned
211908,1403,unassigned
211909,1403,unassigned
211910,1403,unassigned
211911,1403,unassigned
211912,1403,unassigned
211913,1403,unassigned
211914,1403,unassigned
211915,1403,unassigned
211916,1403,unassigned
211917,1403,unassigned
211918,1403,unassigned
211919,1403,unassigned
211920,1403,unassigned
211921,1403,unassigned
211922,1403,unassigned
211923,1403,unassigned
211924,1403,unassigned
211925,1403,unassigned
211926,1403,unassigned
211927,1403,unassigned
211928,1403,unassigned
211929,1403,unassigned
211930,1403,unassigned
211931,1403,unassigned
211932,1403,unassigned
211933,1403,unassigned
211934,1403,unassigned
211935,1403,unassigned
211936,1403,unassigned
211937,1403,unassigned
211938,2859,unassigned
211939,1403,unassigned
211940,1403,unassigned
211941,1403,unassigned
211942,1403,unassigned
211943,1403,unassigned
211944,1403,unassigned
211945,1403,unassigned
211946,1403,unassigned
211947,1403,unassigned
211948,2857,unassigned
211949,1403,unassigned
211950,1403,unassigned
211951,1403,unassigned
211952,1403,unassigned
211953,1403,unassigned
211954,2856,Excitatory_Neuron
211955,1403,unassigned
211956,1403,unassigned
211957,1403,unassigned
211958,1403,unassigned
211959,1403,unassigned
211960,1403,unassigned
211961,1403,unassigned
211962,1403,unassigned
211963,1403,unassigned
211964,1403,unassigned
211965,2856,Excitatory_Neuron
211966,1403,unassigned
211967,1403,unassigned
211968,1403,unassigned
211969,1403,unassigned
211970,1403,unassigned
211971,1403,unassigned
211972,1403,unassigned
211973,1403,unassigned
211974,1403,unassigned
211975,1403,unassigned
211976,1403,unassigned
211977,1403,unassigned
211978,1403,unassigned
211979,1403,unassigned
211980,1403,unassigned
211981,1403,unassigned
211982,1403,unassigned
211983,1403,unassigned
211984,1403,unassigned
211985,1403,unassigned
211986,1403,unassigned
211987,2856,Excitatory_Neuron
211988,1403,unassigned
211989,1403,unassigned
211990,1403,unassigned
211991,1403,unassigned
211992,1403,unassigned
211993,1403,unassigned
211994,2856,Excitatory_Neuron
211995,1403,unassigned
211996,1403,unassigned
211997,1403,unassigned
211998,1403,unassigned
211999,2856,Excitatory_Neuron
212000,1403,unassigned
212001,1403,unassigned
212002,1403,unassigned
212003,1403,unassigned
212004,1403,unassigned
212005,1403,unassigned
212006,1403,unassigned
212007,1403,unassigned
212008,1403,unassigned
212009,2856,Excitatory_Neuron
212010,1403,unassigned
212011,1403,unassigned
212012,1403,unassigned
212013,1403,unassigned
212014,1403,unassigned
212015,1403,unassigned
212016,1403,unassigned
212017,1403,unassigned
212018,1403,unassigned
212019,1403,unassigned
212020,2856,Excitatory_Neuron
212021,2859,unassigned
212022,1403,unassigned
212023,1403,unassigned
212024,1403,unassigned
212025,1403,unassigned
212026,1403,unassigned
212027,1403,unassigned
212028,2856,Excitatory_Neuron
212029,1403,unassigned
212030,1403,unassigned
212031,1403,unassigned
212032,1403,unassigned
212033,1403,unassigned
212034,1403,unassigned
212035,1403,unassigned
212036,1403,unassigned
212037,1403,unassigned
212038,1403,unassigned
212039,2856,Excitatory_Neuron
212040,1403,unassigned
212041,1403,unassigned
212042,1403,unassigned
